time	date	datetime	milliseconds	mean	median	upper	lower
2023.232764632628	2023-03-26	2023-03-26T04:01:05	1679803265459	15.598710524800365	12.63822931244165	250.2130123187667	1.3088978733103767
2023.2148858447492	2023-03-19	2023-03-19T15:24:00	1679239440005	16.309779277688097	13.434225147159541	221.0180194639262	1.553370210837001
2023.1970070568705	2023-03-13	2023-03-13T02:46:54	1678675614550	17.014475727010243	14.774135412749231	221.68037196687726	1.5555568231679764
2023.1791282689917	2023-03-06	2023-03-06T14:09:49	1678111789095	18.669270466155353	15.782058459875419	273.4777419834729	2.0455967992178525
2023.161249481113	2023-02-28	2023-02-28T01:32:43	1677547963642	18.391708262644844	15.56963943175679	231.59821853123626	2.4532499708930584
2023.1433706932341	2023-02-21	2023-02-21T12:55:38	1676984138187	24.724959386105965	21.907764432697146	279.4801796636656	3.066558767584791
2023.1254919053554	2023-02-15	2023-02-15T00:18:32	1676420312733	35.97472048413279	32.25325100280385	298.69124524753204	4.700898558937237
2023.1076131174766	2023-02-08	2023-02-08T11:41:27	1675856487278	34.85532794900846	29.218402910575698	329.3202805589601	4.95874805365976
2023.0897343295978	2023-02-01	2023-02-01T23:04:21	1675292661824	25.104701281730808	21.645240107668588	241.39033376901185	2.75572289540872
2023.071855541719	2023-01-26	2023-01-26T10:27:16	1674728836369	15.854842321078149	14.04601045846527	136.34946264804285	2.175423332562335
2023.0539767538403	2023-01-19	2023-01-19T21:50:10	1674165010915	9.791429713050714	8.617768174331701	85.23261917372909	1.4788995049868103
2023.0360979659615	2023-01-13	2023-01-13T09:13:05	1673601185461	8.151729348338986	7.523527217237485	48.0741235432752	1.3565296485791236
2023.0182191780827	2023-01-06	2023-01-06T20:36:00	1673037360007	9.741716383697435	8.880466401879051	62.60289349220628	1.2198824735144789
2023.000340390204	2022-12-31	2022-12-31T07:58:54	1672473534552	13.027911293265158	11.803978922605005	104.58243110916872	2.131049821707801
2022.9824616023252	2022-12-24	2022-12-24T19:21:49	1671909709097	17.45340909059796	14.609668167210062	173.3563617373603	1.808103315209027
2022.9645828144464	2022-12-18	2022-12-18T06:44:43	1671345883643	31.562772150612073	26.550151159539418	339.13069015511013	3.8937353502600445
2022.9467040265677	2022-12-11	2022-12-11T18:07:38	1670782058188	54.57944482777442	47.101198837636176	611.5494843409633	6.387749568910048
2022.928825238689	2022-12-05	2022-12-05T05:30:32	1670218232734	77.62839511813634	68.28977647431586	980.5899345468346	8.650247612221404
2022.9109464508101	2022-11-28	2022-11-28T16:53:27	1669654407279	89.11821544166126	73.73615311354843	1480.5888359639	11.512088813507903
2022.8930676629313	2022-11-22	2022-11-22T04:16:21	1669090581825	72.00820405843827	62.83316958718839	809.5876804683345	8.273466570990667
2022.8751888750526	2022-11-15	2022-11-15T15:39:16	1668526756370	53.936415999566115	46.33845507295447	629.7448284643056	4.000421054480045
2022.8573100871738	2022-11-09	2022-11-09T03:02:10	1667962930916	36.82463429343343	31.589392722601495	627.3846478848494	2.9176793559551513
2022.839431299295	2022-11-02	2022-11-02T14:25:05	1667399105461	31.333776887808728	26.82566704370484	426.66685370180926	3.387906874942317
2022.8215525114163	2022-10-27	2022-10-27T01:48:00	1666835280007	29.848705114847284	26.578015231730816	314.5678651960223	2.789785172368352
2022.8036737235375	2022-10-20	2022-10-20T13:10:54	1666271454552	33.33356811451718	28.614879466902277	378.50593577768007	4.165945577465196
2022.7857949356587	2022-10-14	2022-10-14T00:33:49	1665707629097	34.409960165299665	28.996643195959756	420.9063872883403	3.9090366449365685
2022.76791614778	2022-10-07	2022-10-07T11:56:43	1665143803643	37.767806637179426	31.83516207382624	381.2837900296644	4.0917593257792495
2022.7500373599012	2022-09-30	2022-09-30T23:19:38	1664579978188	36.71410187456109	31.62798989886976	518.3510132879585	4.92076372397037
2022.7321585720224	2022-09-24	2022-09-24T10:42:32	1664016152734	35.91133911864934	30.805819838414987	331.6630893174029	3.5097148550087995
2022.7142797841436	2022-09-17	2022-09-17T22:05:27	1663452327280	32.08404579031669	27.272266624229573	299.94423612646864	3.9711114973188666
2022.6964009962649	2022-09-11	2022-09-11T09:28:21	1662888501826	26.953328715557642	24.606873461797388	262.220488575275	3.4180330922762123
2022.678522208386	2022-09-04	2022-09-04T20:51:16	1662324676372	20.03109341904962	17.88941251782081	182.5294939941119	2.5462069418000155
2022.6606434205073	2022-08-29	2022-08-29T08:14:10	1661760850918	12.72388850915138	11.571820568080202	105.24536704675121	1.921746191128485
2022.6427646326285	2022-08-22	2022-08-22T19:37:05	1661197025463	7.116475678793885	6.222615918801601	50.143440758044434	1.124967163955066
2022.6248858447498	2022-08-16	2022-08-16T07:00:00	1660633200009	5.010618581811693	4.600367349074604	31.515270345594757	0.969619403379145
2022.607007056871	2022-08-09	2022-08-09T18:22:54	1660069374554	4.434230913397744	4.272407478532437	21.083732932023434	0.6511515477350661
2022.5891282689922	2022-08-03	2022-08-03T05:45:49	1659505549099	4.510100649299431	4.079271140176926	36.97277144969427	0.8621035018667452
2022.5712494811135	2022-07-27	2022-07-27T17:08:43	1658941723645	6.669852364895439	5.642122094637187	63.48266905929852	0.8428445955849125
2022.5533706932347	2022-07-21	2022-07-21T04:31:38	1658377898190	11.93531218657773	9.805356978684516	183.73745767810334	1.4397295721910608
2022.535491905356	2022-07-14	2022-07-14T15:54:32	1657814072736	21.200372642296113	17.564064764822355	342.8269078241993	2.1225451039814383
2022.5176131174771	2022-07-08	2022-07-08T03:17:27	1657250247281	30.923829501343906	25.829933718043982	475.80461086368973	3.7630100325944777
2022.4997343295984	2022-07-01	2022-07-01T14:40:21	1656686421827	32.60630429986676	28.167474300317746	342.08653545822074	3.660704759538409
2022.4818555417196	2022-06-25	2022-06-25T02:03:16	1656122596373	26.037009719817757	22.072633773117822	278.5843266418982	3.36572046481036
2022.4639767538408	2022-06-18	2022-06-18T13:26:10	1655558770920	18.763181209169367	17.05692458309627	124.24109165318949	3.0264106303387663
2022.446097965962	2022-06-12	2022-06-12T00:49:05	1654994945465	9.587164832418935	8.721599342407604	49.16137730006051	2.1622156960229435
2022.4282191780833	2022-06-05	2022-06-05T12:12:00	1654431120012	5.043209889481798	4.871371979374231	22.906419065647636	1.2989614984926634
2022.4103403902045	2022-05-29	2022-05-29T23:34:54	1653867294557	3.9489319893943136	3.628312181109437	15.343438076846914	1.1538107968703915
2022.3924616023257	2022-05-23	2022-05-23T10:57:49	1653303469102	4.26543838450632	3.996778545000987	17.3787249632325	1.4762354365651165
2022.374582814447	2022-05-16	2022-05-16T22:20:43	1652739643648	3.04213208397169	2.763277491730263	11.105154036365072	1.0851434671216929
2022.3567040265682	2022-05-10	2022-05-10T09:43:38	1652175818193	4.586353832756982	4.286836249727592	14.579504150889846	1.623364828257943
2022.3388252386894	2022-05-03	2022-05-03T21:06:32	1651611992739	6.109237703826648	5.719124397658188	18.335976355157705	2.2840080000598877
2022.3209464508107	2022-04-27	2022-04-27T08:29:27	1651048167284	17.003994473613872	15.635404386498521	65.0911107012988	4.750423200716843
2022.3030676629319	2022-04-20	2022-04-20T19:52:21	1650484341830	37.39810166128905	33.509593565578186	149.64509411725345	9.563953698100663
2022.285188875053	2022-04-14	2022-04-14T07:15:16	1649920516375	33.743661078922614	31.272637284294614	151.92267975474326	10.807315738853166
2022.2673100871743	2022-04-07	2022-04-07T18:38:10	1649356690922	28.502847574148213	26.606897170100737	90.55506506418854	7.793809878015769
2022.2494312992956	2022-04-01	2022-04-01T06:01:05	1648792865467	26.678523967084065	24.638127239045847	94.39741674556727	8.283911470435331
2022.2315525114168	2022-03-25	2022-03-25T17:24:00	1648229040013	38.02781647791562	35.273308518125575	162.87203449379967	9.165055040390437
2022.213673723538	2022-03-19	2022-03-19T04:46:54	1647665214558	61.4210394847755	56.70351206821403	284.918310736714	14.808841838269652
2022.1957949356593	2022-03-12	2022-03-12T16:09:49	1647101389103	66.6981898625452	59.806197465123944	400.0256369150096	16.399351154075163
2022.1779161477805	2022-03-06	2022-03-06T03:32:43	1646537563649	60.34409562584101	55.368306675874464	327.9657057113972	10.411565973558194
2022.1600373599017	2022-02-27	2022-02-27T14:55:38	1645973738194	54.68610050626358	50.38340633451654	330.8862823703957	9.922860692204056
2022.142158572023	2022-02-21	2022-02-21T02:18:32	1645409912740	21.941364974676027	20.72894094698684	117.07740467850314	4.048415026664827
2022.1242797841442	2022-02-14	2022-02-14T13:41:27	1644846087285	3.4428903081683955	3.2872694779774476	17.560625484234297	0.7086521846023499
2022.1064009962654	2022-02-08	2022-02-08T01:04:21	1644282261832	0.5924749885460535	0.5837179697597831	1.3564940176003575	0.2776820903056003
2022.0885222083866	2022-02-01	2022-02-01T12:27:16	1643718436377	1.20403919321992	1.1024417996737053	6.073204122783446	0.34214491411572023
2022.0706434205078	2022-01-25	2022-01-25T23:50:10	1643154610923	1.413365719257488	1.2974407530137224	7.805119650427681	0.2891068220971747
2022.052764632629	2022-01-19	2022-01-19T11:13:05	1642590785468	1.6223123805700936	1.4654540495319557	12.54081225608992	0.26420631671941425
2022.0348858447503	2022-01-12	2022-01-12T22:36:00	1642026960014	2.8246236194248504	2.5289801976031296	30.070465176749455	0.34923072489713747
2022.0170070568715	2022-01-06	2022-01-06T09:58:54	1641463134559	6.507676952582341	5.86927455209687	56.965489216189916	0.7993244181036188
2021.9991282689928	2021-12-30	2021-12-30T21:21:49	1640899309104	9.642286317891347	8.66380699512089	80.70381879284685	0.9779150238628347
2021.981249481114	2021-12-24	2021-12-24T08:44:43	1640335483650	10.41248968817445	8.922125151730231	120.85159346915749	1.046337082927616
2021.9633706932352	2021-12-17	2021-12-17T20:07:38	1639771658196	9.091120411021175	8.231123225791656	147.0644540222786	0.7981643473550936
2021.9454919053564	2021-12-11	2021-12-11T07:30:32	1639207832742	7.862719876135017	6.777912763189162	132.9440873823966	0.5840715888625772
2021.9276131174777	2021-12-04	2021-12-04T18:53:27	1638644007287	5.291539149272036	4.56399161705753	95.59148650098871	0.37406163677336673
2021.909734329599	2021-11-28	2021-11-28T06:16:21	1638080181833	3.317170677950121	3.018767824396307	52.97143719212592	0.20553344794040596
2021.8918555417201	2021-11-21	2021-11-21T17:39:16	1637516356379	1.6971906490050679	1.7310920839578736	34.17341402012586	0.11483454850771128
2021.8739767538414	2021-11-15	2021-11-15T05:02:10	1636952530925	0.7427020679280089	0.7375569738159267	9.13439309137036	0.0491538786100471
2021.8560979659626	2021-11-08	2021-11-08T16:25:05	1636388705470	0.3205871452928285	0.29655172056994605	3.8153448225195827	0.03782548558287647
2021.8382191780838	2021-11-02	2021-11-02T03:48:00	1635824880016	0.14179300174026843	0.14815901710701745	0.6221426655665303	0.028758001879623473
2021.8382191780838	2021-11-02	2021-11-02T03:48:00	1635824880016	0.14179300174026843	0.14815901710701745	0.6221426655665303	0.028758001879623473
2021.820340390205	2021-10-26	2021-10-26T15:10:54	1635261054561	0.14179300174026843	0.14815901710701745	0.6221426655665303	0.028758001879623473
2021.8024616023263	2021-10-20	2021-10-20T02:33:49	1634697229107	0.14179300174026843	0.14815901710701745	0.6221426655665303	0.028758001879623473
2021.7845828144475	2021-10-13	2021-10-13T13:56:43	1634133403653	0.14179300174026843	0.14815901710701745	0.6221426655665303	0.028758001879623473
2021.7667040265687	2021-10-07	2021-10-07T01:19:38	1633569578198	0.14179300174026843	0.14815901710701745	0.6221426655665303	0.028758001879623473
2021.74882523869	2021-09-30	2021-09-30T12:42:32	1633005752744	0.14179300174026843	0.14815901710701745	0.6221426655665303	0.028758001879623473
2021.7309464508112	2021-09-24	2021-09-24T00:05:27	1632441927289	0.14179300174026843	0.14815901710701745	0.6221426655665303	0.028758001879623473
2021.7130676629324	2021-09-17	2021-09-17T11:28:21	1631878101835	0.14179300174026843	0.14815901710701745	0.6221426655665303	0.028758001879623473
2021.6951888750536	2021-09-10	2021-09-10T22:51:16	1631314276380	0.14179300174026843	0.14815901710701745	0.6221426655665303	0.028758001879623473
2021.6773100871749	2021-09-04	2021-09-04T10:14:10	1630750450926	0.14179300174026843	0.14815901710701745	0.6221426655665303	0.028758001879623473
2021.659431299296	2021-08-28	2021-08-28T21:37:05	1630186625471	0.14179300174026843	0.14815901710701745	0.6221426655665303	0.028758001879623473
2021.6415525114173	2021-08-22	2021-08-22T09:00:00	1629622800017	0.14179300174026843	0.14815901710701745	0.6221426655665303	0.028758001879623473
2021.6236737235386	2021-08-15	2021-08-15T20:22:54	1629058974562	0.14179300174026843	0.14815901710701745	0.6221426655665303	0.028758001879623473
2021.6057949356598	2021-08-09	2021-08-09T07:45:49	1628495149107	0.14179300174026843	0.14815901710701745	0.6221426655665303	0.028758001879623473
2021.587916147781	2021-08-02	2021-08-02T19:08:43	1627931323653	0.14179300174026843	0.14815901710701745	0.6221426655665303	0.028758001879623473
2021.5700373599022	2021-07-27	2021-07-27T06:31:38	1627367498198	0.14179300174026843	0.14815901710701745	0.6221426655665303	0.028758001879623473
2021.5521585720235	2021-07-20	2021-07-20T17:54:32	1626803672744	0.14179300174026843	0.14815901710701745	0.6221426655665303	0.028758001879623473
2021.5342797841447	2021-07-14	2021-07-14T05:17:27	1626239847289	0.14179300174026843	0.14815901710701745	0.6221426655665303	0.028758001879623473
2021.516400996266	2021-07-07	2021-07-07T16:40:21	1625676021835	0.14179300174026843	0.14815901710701745	0.6221426655665303	0.028758001879623473
2021.4985222083872	2021-07-01	2021-07-01T04:03:16	1625112196380	0.14179300174026843	0.14815901710701745	0.6221426655665303	0.028758001879623473
2021.4806434205084	2021-06-24	2021-06-24T15:26:10	1624548370927	0.14179300174026843	0.14815901710701745	0.6221426655665303	0.028758001879623473
2021.4627646326296	2021-06-18	2021-06-18T02:49:05	1623984545472	0.14179300174026843	0.14815901710701745	0.6221426655665303	0.028758001879623473
2021.4448858447508	2021-06-11	2021-06-11T14:12:00	1623420720018	0.14179300174026843	0.14815901710701745	0.6221426655665303	0.028758001879623473
2021.427007056872	2021-06-05	2021-06-05T01:34:54	1622856894563	0.14179300174026843	0.14815901710701745	0.6221426655665303	0.028758001879623473
2021.4091282689933	2021-05-29	2021-05-29T12:57:49	1622293069108	0.14179300174026843	0.14815901710701745	0.6221426655665303	0.028758001879623473
2021.3912494811145	2021-05-23	2021-05-23T00:20:43	1621729243654	0.14179300174026843	0.14815901710701745	0.6221426655665303	0.028758001879623473
2021.3733706932358	2021-05-16	2021-05-16T11:43:38	1621165418199	0.14179300174026843	0.14815901710701745	0.6221426655665303	0.028758001879623473
2021.355491905357	2021-05-09	2021-05-09T23:06:32	1620601592745	0.14179300174026843	0.14815901710701745	0.6221426655665303	0.028758001879623473
2021.3376131174782	2021-05-03	2021-05-03T10:29:27	1620037767291	0.14179300174026843	0.14815901710701745	0.6221426655665303	0.028758001879623473
2021.3197343295994	2021-04-26	2021-04-26T21:52:21	1619473941837	0.14179300174026843	0.14815901710701745	0.6221426655665303	0.028758001879623473
2021.3018555417207	2021-04-20	2021-04-20T09:15:16	1618910116382	0.14179300174026843	0.14815901710701745	0.6221426655665303	0.028758001879623473
2021.283976753842	2021-04-13	2021-04-13T20:38:10	1618346290928	0.14179300174026843	0.14815901710701745	0.6221426655665303	0.028758001879623473
2021.2660979659631	2021-04-07	2021-04-07T08:01:05	1617782465473	0.14179300174026843	0.14815901710701745	0.6221426655665303	0.028758001879623473
2021.2482191780844	2021-03-31	2021-03-31T19:24:00	1617218640019	0.14179300174026843	0.14815901710701745	0.6221426655665303	0.028758001879623473
2021.2303403902056	2021-03-25	2021-03-25T06:46:54	1616654814564	0.14179300174026843	0.14815901710701745	0.6221426655665303	0.028758001879623473
2021.2124616023268	2021-03-18	2021-03-18T18:09:49	1616090989109	0.14179300174026843	0.14815901710701745	0.6221426655665303	0.028758001879623473
2021.194582814448	2021-03-12	2021-03-12T05:32:43	1615527163655	0.14179300174026843	0.14815901710701745	0.6221426655665303	0.028758001879623473
2021.1767040265693	2021-03-05	2021-03-05T16:55:38	1614963338200	0.14179300174026843	0.14815901710701745	0.6221426655665303	0.028758001879623473
2021.1588252386905	2021-02-27	2021-02-27T04:18:32	1614399512747	0.14179300174026843	0.14815901710701745	0.6221426655665303	0.028758001879623473
2021.1409464508117	2021-02-20	2021-02-20T15:41:27	1613835687292	0.14179300174026843	0.14815901710701745	0.6221426655665303	0.028758001879623473
2021.123067662933	2021-02-14	2021-02-14T03:04:21	1613271861838	0.14179300174026843	0.14815901710701745	0.6221426655665303	0.028758001879623473
2021.1051888750542	2021-02-07	2021-02-07T14:27:16	1612708036383	0.14179300174026843	0.14815901710701745	0.6221426655665303	0.028758001879623473
2021.0873100871754	2021-02-01	2021-02-01T01:50:10	1612144210929	0.14179300174026843	0.14815901710701745	0.6221426655665303	0.028758001879623473
2021.0694312992966	2021-01-25	2021-01-25T13:13:05	1611580385474	0.14179300174026843	0.14815901710701745	0.6221426655665303	0.028758001879623473
2021.0515525114179	2021-01-19	2021-01-19T00:36:00	1611016560020	0.14179300174026843	0.14815901710701745	0.6221426655665303	0.028758001879623473
2021.033673723539	2021-01-12	2021-01-12T11:58:54	1610452734565	0.14179300174026843	0.14815901710701745	0.6221426655665303	0.028758001879623473
2021.0157949356603	2021-01-05	2021-01-05T23:21:49	1609888909110	0.14179300174026843	0.14815901710701745	0.6221426655665303	0.028758001879623473
