time	date	datetime	milliseconds	mean	median	upper	lower
2023.6082	2023-08-10	2023-08-10T04:49:55	1691642995708	5.468889023076176	3.3739860699750337	6784.579646945112	0.0086522775601501
2023.5720775510204	2023-07-28	2023-07-28T00:23:58	1690503838158	4.842970093904711	2.602898584862975	3730.4026015612767	0.021999786870146854
2023.5359551020408	2023-07-14	2023-07-14T19:58:00	1689364680607	2.9052222831282197	1.7458219503938437	2701.544090434646	0.016145968825672496
2023.4998326530613	2023-07-01	2023-07-01T15:32:03	1688225523056	1.42435333327133	0.9423622337916837	840.3967350418513	0.008711755270248147
2023.4637102040817	2023-06-18	2023-06-18T11:06:05	1687086365505	1.0558111647778707	0.7568557021113714	532.3116783543103	0.008332413323333784
2023.4275877551022	2023-06-05	2023-06-05T06:40:07	1685947207954	1.1777180287948694	0.9387532058060997	371.0314320640673	0.009721958648647937
2023.3914653061227	2023-05-23	2023-05-23T02:14:10	1684808050403	2.4953801159995797	1.979752467604577	167.10836544953392	0.03162355886012281
2023.3553428571431	2023-05-09	2023-05-09T21:48:12	1683668892852	5.556144736137129	4.120066381701452	320.7066304523287	0.15246776209445403
2023.3192204081636	2023-04-26	2023-04-26T17:22:15	1682529735302	8.478551026302075	5.940126299791847	368.86573774111093	0.42975053904356403
2023.283097959184	2023-04-13	2023-04-13T12:56:17	1681390577751	21.22015346509822	16.782188267473064	764.5016615587114	0.9829527653730196
2023.2469755102045	2023-03-31	2023-03-31T08:30:20	1680251420200	63.160671469299146	50.396380987686655	2611.6605410593247	2.411137207773245
2023.210853061225	2023-03-18	2023-03-18T04:04:22	1679112262649	119.74999685396726	96.19121220211849	5397.839387575262	4.906408731041357
2023.1747306122454	2023-03-04	2023-03-04T23:38:25	1677973105098	137.8222227287675	100.11669164052209	5705.736538255737	5.423289050993701
2023.1386081632659	2023-02-19	2023-02-19T19:12:27	1676833947547	92.34836230391849	70.61348777216574	2508.616999572694	3.8321617446014984
2023.1024857142863	2023-02-06	2023-02-06T14:46:29	1675694789996	27.098248212388796	21.431152895541832	471.96698617280265	1.6999023486952518
2023.0663632653068	2023-01-24	2023-01-24T10:20:32	1674555632445	8.39171521366842	6.326649819574668	98.22223204931787	1.361222399106008
2023.0302408163273	2023-01-11	2023-01-11T05:54:34	1673416474894	14.653026016091214	11.727526782469898	171.8883364942839	2.009304705739131
2022.9941183673477	2022-12-29	2022-12-29T01:28:37	1672277317343	27.630839668134232	20.736702812314885	644.8803431609374	2.2675097361961214
2022.9579959183682	2022-12-15	2022-12-15T21:02:39	1671138159792	71.25356907830573	56.07932114418454	1813.5567983676735	3.6215976895717428
2022.9218734693886	2022-12-02	2022-12-02T16:36:42	1669999002241	116.83161597950584	90.7638268483012	2979.4583109557293	4.779486273464027
2022.885751020409	2022-11-19	2022-11-19T12:10:44	1668859844691	101.55429697274424	82.28559583992073	2444.2597968461573	6.268090871627423
2022.8496285714295	2022-11-06	2022-11-06T07:44:47	1667720687140	45.017400381176245	33.52425914989471	1035.2540512822889	3.4186462118429124
2022.81350612245	2022-10-24	2022-10-24T03:18:49	1666581529589	35.28755983482772	25.007277000135073	823.2352554813643	4.091253916941863
2022.7773836734705	2022-10-10	2022-10-10T22:52:52	1665442372038	56.54114617208306	47.10789112142742	642.3511074591751	5.77220010674761
2022.741261224491	2022-09-27	2022-09-27T18:26:54	1664303214487	32.16144665892544	24.404066218527614	518.0831435453061	3.82150548280269
2022.7051387755114	2022-09-14	2022-09-14T14:00:56	1663164056936	36.195799393323504	30.476956524309195	413.878792369348	5.169026045174378
2022.6690163265318	2022-09-01	2022-09-01T09:34:59	1662024899385	13.61989874286351	10.651724859843519	129.73070557131075	2.1604395344735443
2022.6328938775523	2022-08-19	2022-08-19T05:09:01	1660885741834	5.378813249613402	4.341290944535078	43.280460263243604	1.1915173823397134
2022.5967714285728	2022-08-06	2022-08-06T00:43:04	1659746584283	3.3104955619692484	2.674360114035419	21.915889755428765	0.8123405464019626
2022.5606489795932	2022-07-23	2022-07-23T20:17:06	1658607426732	15.033721070225436	12.608779957072832	234.9711032443032	1.9019185268812182
2022.5245265306137	2022-07-10	2022-07-10T15:51:09	1657468269181	54.92772139413632	44.41963114314635	1070.5768709968554	4.688919437011997
2022.4884040816341	2022-06-27	2022-06-27T11:25:11	1656329111630	50.51003594753296	42.735471433671776	795.9214382835122	6.196827526254109
2022.4522816326546	2022-06-14	2022-06-14T06:59:14	1655189954079	8.322848229217769	6.387683018346657	91.23619125735172	1.5551811770837143
2022.416159183675	2022-06-01	2022-06-01T02:33:16	1654050796528	12.327740609535724	10.022525532678632	114.3806834761531	1.8563948659723069
2022.3800367346955	2022-05-18	2022-05-18T22:07:18	1652911638977	10.643185647188298	8.551663971288205	109.60041114996743	1.3943835163435894
2022.343914285716	2022-05-05	2022-05-05T17:41:21	1651772481426	1.958012840535564	1.8838092774688973	3.930994174535085	1.0884723874069362
2022.3077918367364	2022-04-22	2022-04-22T13:15:23	1650633323875	17.853667528044262	15.41939833731322	92.86191218823149	4.961728103821923
2022.271669387757	2022-04-09	2022-04-09T08:49:26	1649494166324	23.897037058013073	21.216759910891238	82.71248824034997	9.114840151614358
2022.2355469387774	2022-03-27	2022-03-27T04:23:28	1648355008773	74.99697414590045	63.10722453382019	439.93823131952263	18.02453324732097
2022.1994244897978	2022-03-13	2022-03-13T23:57:31	1647215851222	78.69671846271855	69.556787341204	413.328223494527	18.35730320274031
2022.1633020408183	2022-02-28	2022-02-28T19:31:33	1646076693671	76.99205376004147	64.55424813661458	518.4223519122065	14.846958325423497
2022.1271795918387	2022-02-15	2022-02-15T15:05:36	1644937536120	1.089839847882638	0.7058656098638753	101.66029279334207	0.40295062175062246
2022.0910571428592	2022-02-02	2022-02-02T10:39:38	1643798378569	7.663909533167841	5.993222245997047	123.74555117303292	1.486535402498317
2022.0549346938797	2022-01-20	2022-01-20T06:13:41	1642659221018	12.537880445638804	10.103653397295611	185.43295520930695	1.1017684183419618
2022.0188122449001	2022-01-07	2022-01-07T01:47:43	1641520063467	43.06821013985668	33.79884948559287	1158.0726250167097	3.869523479817488
2021.9826897959206	2021-12-24	2021-12-24T21:21:45	1640380905916	16.251875465478633	13.022335126996722	509.0445107510821	0.36246459170157985
2021.946567346941	2021-12-11	2021-12-11T16:55:48	1639241748365	2.345048553156664	1.5811682114630203	147.2132060041791	0.07723582287594863
2021.9104448979615	2021-11-28	2021-11-28T12:29:50	1638102590814	0.5207831723357474	0.36806044077508454	43.03086565100594	0.014745610091820521
2021.874322448982	2021-11-15	2021-11-15T08:03:53	1636963433263	0.2217122638225549	0.14885886012330954	16.03290830620701	0.00830679222139731
2021.8382000000024	2021-11-02	2021-11-02T03:37:55	1635824275712	0.11000119777099084	0.10682263071565982	1.5015899026862014	0.012861626925245704
2021.8382000000024	2021-11-02	2021-11-02T03:37:55	1635824275712	0.11000119777099084	0.10682263071565982	1.5015899026862014	0.012861626925245704
2021.8020775510229	2021-10-19	2021-10-19T23:11:58	1634685118161	0.11000119777099084	0.10682263071565982	1.5015899026862014	0.012861626925245704
2021.7659551020433	2021-10-06	2021-10-06T18:46:00	1633545960610	0.11000119777099084	0.10682263071565982	1.5015899026862014	0.012861626925245704
2021.7298326530638	2021-09-23	2021-09-23T14:20:03	1632406803059	0.11000119777099084	0.10682263071565982	1.5015899026862014	0.012861626925245704
2021.6937102040843	2021-09-10	2021-09-10T09:54:05	1631267645508	0.11000119777099084	0.10682263071565982	1.5015899026862014	0.012861626925245704
2021.6575877551047	2021-08-28	2021-08-28T05:28:07	1630128487956	0.11000119777099084	0.10682263071565982	1.5015899026862014	0.012861626925245704
2021.6214653061252	2021-08-15	2021-08-15T01:02:10	1628989330405	0.11000119777099084	0.10682263071565982	1.5015899026862014	0.012861626925245704
2021.5853428571456	2021-08-01	2021-08-01T20:36:12	1627850172854	0.11000119777099084	0.10682263071565982	1.5015899026862014	0.012861626925245704
2021.549220408166	2021-07-19	2021-07-19T16:10:15	1626711015303	0.11000119777099084	0.10682263071565982	1.5015899026862014	0.012861626925245704
2021.5130979591866	2021-07-06	2021-07-06T11:44:17	1625571857752	0.11000119777099084	0.10682263071565982	1.5015899026862014	0.012861626925245704
2021.476975510207	2021-06-23	2021-06-23T07:18:20	1624432700201	0.11000119777099084	0.10682263071565982	1.5015899026862014	0.012861626925245704
2021.4408530612275	2021-06-10	2021-06-10T02:52:22	1623293542650	0.11000119777099084	0.10682263071565982	1.5015899026862014	0.012861626925245704
2021.404730612248	2021-05-27	2021-05-27T22:26:25	1622154385099	0.11000119777099084	0.10682263071565982	1.5015899026862014	0.012861626925245704
2021.3686081632684	2021-05-14	2021-05-14T18:00:27	1621015227548	0.11000119777099084	0.10682263071565982	1.5015899026862014	0.012861626925245704
2021.3324857142889	2021-05-01	2021-05-01T13:34:29	1619876069997	0.11000119777099084	0.10682263071565982	1.5015899026862014	0.012861626925245704
2021.2963632653093	2021-04-18	2021-04-18T09:08:32	1618736912446	0.11000119777099084	0.10682263071565982	1.5015899026862014	0.012861626925245704
2021.2602408163298	2021-04-05	2021-04-05T04:42:34	1617597754895	0.11000119777099084	0.10682263071565982	1.5015899026862014	0.012861626925245704
2021.2241183673502	2021-03-23	2021-03-23T00:16:37	1616458597344	0.11000119777099084	0.10682263071565982	1.5015899026862014	0.012861626925245704
2021.1879959183707	2021-03-09	2021-03-09T19:50:39	1615319439793	0.11000119777099084	0.10682263071565982	1.5015899026862014	0.012861626925245704
2021.1518734693911	2021-02-24	2021-02-24T15:24:42	1614180282242	0.11000119777099084	0.10682263071565982	1.5015899026862014	0.012861626925245704
2021.1157510204116	2021-02-11	2021-02-11T10:58:44	1613041124691	0.11000119777099084	0.10682263071565982	1.5015899026862014	0.012861626925245704
2021.079628571432	2021-01-29	2021-01-29T06:32:47	1611901967140	0.11000119777099084	0.10682263071565982	1.5015899026862014	0.012861626925245704
2021.0435061224525	2021-01-16	2021-01-16T02:06:49	1610762809589	0.11000119777099084	0.10682263071565982	1.5015899026862014	0.012861626925245704
2021.007383673473	2021-01-02	2021-01-02T21:40:52	1609623652039	0.11000119777099084	0.10682263071565982	1.5015899026862014	0.012861626925245704
2020.9712612244934	2020-12-19	2020-12-19T17:14:54	1608398094488	0.11000119777099084	0.10682263071565982	1.5015899026862014	0.012861626925245704
2020.935138775514	2020-12-06	2020-12-06T12:48:56	1607258936937	0.11000119777099084	0.10682263071565982	1.5015899026862014	0.012861626925245704
2020.8990163265344	2020-11-23	2020-11-23T08:22:59	1606119779386	0.11000119777099084	0.10682263071565982	1.5015899026862014	0.012861626925245704
2020.8628938775548	2020-11-10	2020-11-10T03:57:01	1604980621835	0.11000119777099084	0.10682263071565982	1.5015899026862014	0.012861626925245704
2020.8267714285753	2020-10-27	2020-10-27T23:31:04	1603841464284	0.11000119777099084	0.10682263071565982	1.5015899026862014	0.012861626925245704
2020.7906489795957	2020-10-14	2020-10-14T19:05:06	1602702306733	0.11000119777099084	0.10682263071565982	1.5015899026862014	0.012861626925245704
2020.7545265306162	2020-10-01	2020-10-01T14:39:09	1601563149182	0.11000119777099084	0.10682263071565982	1.5015899026862014	0.012861626925245704
2020.7184040816367	2020-09-18	2020-09-18T10:13:11	1600423991631	0.11000119777099084	0.10682263071565982	1.5015899026862014	0.012861626925245704
2020.6822816326571	2020-09-05	2020-09-05T05:47:14	1599284834080	0.11000119777099084	0.10682263071565982	1.5015899026862014	0.012861626925245704
2020.6461591836776	2020-08-23	2020-08-23T01:21:16	1598145676529	0.11000119777099084	0.10682263071565982	1.5015899026862014	0.012861626925245704
2020.610036734698	2020-08-09	2020-08-09T20:55:18	1597006518978	0.11000119777099084	0.10682263071565982	1.5015899026862014	0.012861626925245704
2020.5739142857185	2020-07-27	2020-07-27T16:29:21	1595867361427	0.11000119777099084	0.10682263071565982	1.5015899026862014	0.012861626925245704
2020.537791836739	2020-07-14	2020-07-14T12:03:23	1594728203876	0.11000119777099084	0.10682263071565982	1.5015899026862014	0.012861626925245704
2020.5016693877594	2020-07-01	2020-07-01T07:37:26	1593589046325	0.11000119777099084	0.10682263071565982	1.5015899026862014	0.012861626925245704
2020.4655469387799	2020-06-18	2020-06-18T03:11:28	1592449888774	0.11000119777099084	0.10682263071565982	1.5015899026862014	0.012861626925245704
2020.4294244898003	2020-06-04	2020-06-04T22:45:31	1591310731223	0.11000119777099084	0.10682263071565982	1.5015899026862014	0.012861626925245704
2020.3933020408208	2020-05-22	2020-05-22T18:19:33	1590171573672	0.11000119777099084	0.10682263071565982	1.5015899026862014	0.012861626925245704
2020.3571795918413	2020-05-09	2020-05-09T13:53:36	1589032416121	0.11000119777099084	0.10682263071565982	1.5015899026862014	0.012861626925245704
2020.3210571428617	2020-04-26	2020-04-26T09:27:38	1587893258570	0.11000119777099084	0.10682263071565982	1.5015899026862014	0.012861626925245704
