time	date	datetime	milliseconds	mean	median	upper	lower
2022.1633020408183	2022-02-28	2022-02-28T19:31:33	1646076693686	71.51259457797637	57.91156152523134	1024.0382274617857	10.331078178139675
2022.1271795918387	2022-02-15	2022-02-15T15:05:36	1644937536135	1.5299557047432164	1.0108680787472506	55.166256433409515	0.5352893321127624
2022.0910571428592	2022-02-02	2022-02-02T10:39:38	1643798378584	6.46889331544751	4.6049432535355495	116.19169181844183	1.0477401403360729
2022.0549346938797	2022-01-20	2022-01-20T06:13:41	1642659221034	3.976855167443498	3.0569138073373123	31.712552467258458	0.7489056480294887
2022.0188122449001	2022-01-07	2022-01-07T01:47:43	1641520063483	15.103754139670995	11.340113791529248	297.7089892403148	1.7678580002831092
2021.9826897959206	2021-12-24	2021-12-24T21:21:45	1640380905932	9.366704685342777	6.893065661207871	231.7665018145393	0.6451618044173094
2021.946567346941	2021-12-11	2021-12-11T16:55:48	1639241748381	3.0399249465756415	2.3102791696210496	253.27299870372437	0.11369832647199153
2021.9104448979615	2021-11-28	2021-11-28T12:29:50	1638102590830	0.6504660047107497	0.5613599055481713	22.938162623176943	0.01741730867325108
2021.874322448982	2021-11-15	2021-11-15T08:03:53	1636963433279	0.15934940751257431	0.10795298695867413	10.600947808166751	0.009443342828241906
2021.8382000000024	2021-11-02	2021-11-02T03:37:55	1635824275728	0.06378180256815565	0.06332201475796752	0.7625559137174627	0.0037565973514061975
2021.8382000000024	2021-11-02	2021-11-02T03:37:55	1635824275728	0.06378180256815565	0.06332201475796752	0.7625559137174627	0.0037565973514061975
2021.8020775510229	2021-10-19	2021-10-19T23:11:58	1634685118177	0.06378180256815565	0.06332201475796752	0.7625559137174627	0.0037565973514061975
2021.7659551020433	2021-10-06	2021-10-06T18:46:00	1633545960626	0.06378180256815565	0.06332201475796752	0.7625559137174627	0.0037565973514061975
2021.7298326530638	2021-09-23	2021-09-23T14:20:03	1632406803075	0.06378180256815565	0.06332201475796752	0.7625559137174627	0.0037565973514061975
2021.6937102040843	2021-09-10	2021-09-10T09:54:05	1631267645524	0.06378180256815565	0.06332201475796752	0.7625559137174627	0.0037565973514061975
2021.6575877551047	2021-08-28	2021-08-28T05:28:07	1630128487972	0.06378180256815565	0.06332201475796752	0.7625559137174627	0.0037565973514061975
2021.6214653061252	2021-08-15	2021-08-15T01:02:10	1628989330421	0.06378180256815565	0.06332201475796752	0.7625559137174627	0.0037565973514061975
2021.5853428571456	2021-08-01	2021-08-01T20:36:12	1627850172870	0.06378180256815565	0.06332201475796752	0.7625559137174627	0.0037565973514061975
2021.549220408166	2021-07-19	2021-07-19T16:10:15	1626711015319	0.06378180256815565	0.06332201475796752	0.7625559137174627	0.0037565973514061975
2021.5130979591866	2021-07-06	2021-07-06T11:44:17	1625571857768	0.06378180256815565	0.06332201475796752	0.7625559137174627	0.0037565973514061975
2021.476975510207	2021-06-23	2021-06-23T07:18:20	1624432700217	0.06378180256815565	0.06332201475796752	0.7625559137174627	0.0037565973514061975
2021.4408530612275	2021-06-10	2021-06-10T02:52:22	1623293542666	0.06378180256815565	0.06332201475796752	0.7625559137174627	0.0037565973514061975
